order_id,order_line_id,customer_id,sku,qty,order_ts,requested_date,ship_to_region,channel,segment
ORD-008880,OL-0010913,C-00729,P1,138,2026-01-20T13:37:00,2026-01-27,S,PORTAL,ECM
ORD-008880,OL-0010914,C-00729,P3,36,2026-01-20T13:37:00,2026-01-27,S,PORTAL,ECM
ORD-008881,OL-0010915,C-00730,P4,36,2026-01-20T09:36:00,2026-01-27,NE,PORTAL,ECM
ORD-008882,OL-0010916,C-00738,P1,12,2026-01-20T11:26:00,2026-01-27,S,PORTAL,ECM
ORD-008883,OL-0010917,C-00744,P2,42,2026-01-20T17:01:00,2026-01-27,SE,PORTAL,ECM
ORD-008884,OL-0010918,C-00747,P4,12,2026-01-20T15:13:00,2026-01-27,N,PORTAL,ECM
ORD-008885,OL-0010919,C-00748,P1,36,2026-01-20T19:35:00,2026-01-27,N,PORTAL,ECM
ORD-008885,OL-0010920,C-00748,P5,6,2026-01-20T19:35:00,2026-01-27,N,PORTAL,ECM
ORD-008886,OL-0010921,C-00751,P5,12,2026-01-20T09:51:00,2026-01-27,CO,PORTAL,ECM
ORD-008887,OL-0010922,C-00757,P1,66,2026-01-20T13:07:00,2026-01-27,CO,PORTAL,ECM
ORD-008888,OL-0010923,C-00765,P4,54,2026-01-20T11:24:00,2026-01-27,SE,PORTAL,ECM
ORD-008889,OL-0010924,C-00770,P1,180,2026-01-20T11:46:00,2026-01-27,SE,PORTAL,ECM
ORD-008890,OL-0010925,C-00772,P2,108,2026-01-20T17:23:00,2026-01-27,SE,PORTAL,ECM
ORD-008891,OL-0010926,C-00773,P5,18,2026-01-20T17:16:00,2026-01-27,S,PORTAL,ECM
ORD-008892,OL-0010927,C-00782,P2,114,2026-01-20T19:21:00,2026-01-27,SE,PORTAL,ECM
ORD-008893,OL-0010928,C-00786,P2,24,2026-01-20T13:51:00,2026-01-27,N,PORTAL,ECM
ORD-008894,OL-0010929,C-00787,P5,60,2026-01-20T15:39:00,2026-01-27,SE,PORTAL,ECM
ORD-008895,OL-0010930,C-00789,P3,30,2026-01-20T11:36:00,2026-01-27,NE,PORTAL,ECM
ORD-008896,OL-0010931,C-00791,P2,48,2026-01-20T11:35:00,2026-01-27,SE,PORTAL,ECM
ORD-008897,OL-0010932,C-00794,P3,72,2026-01-20T09:15:00,2026-01-27,SE,PORTAL,ECM
ORD-008898,OL-0010933,C-00795,P2,96,2026-01-20T19:55:00,2026-01-27,SE,PORTAL,ECM
ORD-008899,OL-0010934,C-00802,P1,6,2026-01-20T17:31:00,2026-01-27,CO,PORTAL,ECM
ORD-008900,OL-0010935,C-00803,P4,30,2026-01-20T17:51:00,2026-01-27,S,PORTAL,ECM
ORD-008901,OL-0010936,C-00807,P3,12,2026-01-20T13:05:00,2026-01-27,CO,PORTAL,ECM
ORD-008902,OL-0010937,C-00001,P1,700,2026-01-21T11:58:00,2026-01-23,S,EDI,KA
ORD-008903,OL-0010938,C-00002,P3,300,2026-01-21T11:46:00,2026-01-23,SE,EDI,KA
ORD-008903,OL-0010939,C-00002,P4,300,2026-01-21T11:46:00,2026-01-23,SE,EDI,KA
ORD-008904,OL-0010940,C-00003,P4,300,2026-01-21T11:53:00,2026-01-23,S,EDI,KA
ORD-008905,OL-0010941,C-00004,P1,1400,2026-01-21T13:49:00,2026-01-26,NE,EDI,KA
ORD-008905,OL-0010942,C-00004,P2,900,2026-01-21T13:49:00,2026-01-26,NE,EDI,KA
ORD-008905,OL-0010943,C-00004,P3,300,2026-01-21T13:49:00,2026-01-26,NE,EDI,KA
ORD-008905,OL-0010944,C-00004,P4,300,2026-01-21T13:49:00,2026-01-26,NE,EDI,KA
ORD-008906,OL-0010945,C-00006,P2,900,2026-01-21T15:47:00,2026-01-23,SE,EDI,KA
ORD-008907,OL-0010946,C-00007,P2,450,2026-01-21T09:06:00,2026-01-23,SE,EDI,KA
ORD-008908,OL-0010947,C-00008,P2,900,2026-01-21T17:30:00,2026-01-23,S,EDI,KA
ORD-008908,OL-0010948,C-00008,P3,300,2026-01-21T17:30:00,2026-01-23,S,EDI,KA
ORD-008909,OL-0010949,C-00009,P1,2100,2026-01-21T19:21:00,2026-01-23,SE,EDI,KA
ORD-008910,OL-0010950,C-00010,P1,700,2026-01-21T17:00:00,2026-01-26,CO,EDI,KA
ORD-008911,OL-0010951,C-00012,P2,900,2026-01-21T13:35:00,2026-01-23,SE,EDI,KA
ORD-008912,OL-0010952,C-00017,P2,450,2026-01-21T13:13:00,2026-01-27,S,EDI,DIS
ORD-008913,OL-0010953,C-00020,P1,700,2026-01-21T09:24:00,2026-01-27,NE,PORTAL,DIS
ORD-008914,OL-0010954,C-00021,P4,300,2026-01-21T09:32:00,2026-01-27,CO,EDI,DIS
ORD-008914,OL-0010955,C-00021,P5,500,2026-01-21T09:32:00,2026-01-27,CO,EDI,DIS
ORD-008915,OL-0010956,C-00025,P1,700,2026-01-21T09:17:00,2026-01-27,S,PORTAL,DIS
ORD-008916,OL-0010957,C-00026,P1,700,2026-01-21T15:34:00,2026-01-27,SE,EDI,DIS
ORD-008917,OL-0010958,C-00027,P1,700,2026-01-21T13:53:00,2026-01-27,SE,PORTAL,DIS
ORD-008917,OL-0010959,C-00027,P2,1350,2026-01-21T13:53:00,2026-01-27,SE,PORTAL,DIS
ORD-008917,OL-0010960,C-00027,P4,300,2026-01-21T13:53:00,2026-01-27,SE,PORTAL,DIS
ORD-008918,OL-0010961,C-00034,P5,500,2026-01-21T13:51:00,2026-01-27,SE,PORTAL,DIS
ORD-008919,OL-0010962,C-00038,P2,450,2026-01-21T11:34:00,2026-01-27,CO,PORTAL,DIS
ORD-008920,OL-0010963,C-00039,P2,450,2026-01-21T15:40:00,2026-01-27,NE,PORTAL,DIS
ORD-008921,OL-0010964,C-00042,P3,300,2026-01-21T13:33:00,2026-01-27,S,EDI,DIS
ORD-008922,OL-0010965,C-00065,P4,75,2026-01-21T11:22:00,2026-01-26,NE,PORTAL,VAR
ORD-008923,OL-0010966,C-00097,P1,350,2026-01-21T13:46:00,2026-01-26,SE,PORTAL,VAR
ORD-008923,OL-0010967,C-00097,P2,112,2026-01-21T13:46:00,2026-01-26,SE,PORTAL,VAR
ORD-008924,OL-0010968,C-00101,P3,75,2026-01-21T17:23:00,2026-01-26,N,TELEVENDAS,VAR
ORD-008925,OL-0010969,C-00102,P3,75,2026-01-21T17:21:00,2026-01-26,NE,PORTAL,VAR
ORD-008926,OL-0010970,C-00104,P2,112,2026-01-21T11:22:00,2026-01-26,SE,PORTAL,VAR
ORD-008927,OL-0010971,C-00114,P2,224,2026-01-21T11:29:00,2026-01-26,S,PORTAL,VAR
ORD-008928,OL-0010972,C-00115,P5,125,2026-01-21T09:23:00,2026-01-26,SE,PORTAL,VAR
ORD-008929,OL-0010973,C-00128,P1,175,2026-01-21T11:21:00,2026-01-26,N,PORTAL,VAR
ORD-008930,OL-0010974,C-00134,P1,350,2026-01-21T13:57:00,2026-01-26,S,PORTAL,VAR
ORD-008931,OL-0010975,C-00149,P5,125,2026-01-21T19:23:00,2026-01-26,SE,TELEVENDAS,VAR
ORD-008932,OL-0010976,C-00153,P3,75,2026-01-21T13:49:00,2026-01-26,SE,PORTAL,VAR
ORD-008933,OL-0010977,C-00194,P3,75,2026-01-21T13:58:00,2026-01-26,SE,PORTAL,VAR
ORD-008934,OL-0010978,C-00211,P2,112,2026-01-21T15:16:00,2026-01-26,SE,PORTAL,VAR
ORD-008935,OL-0010979,C-00221,P1,175,2026-01-21T15:06:00,2026-01-26,CO,PORTAL,VAR
ORD-008936,OL-0010980,C-00241,P1,350,2026-01-21T13:38:00,2026-01-26,SE,PORTAL,VAR
ORD-008936,OL-0010981,C-00241,P2,112,2026-01-21T13:38:00,2026-01-26,SE,PORTAL,VAR
ORD-008937,OL-0010982,C-00258,P1,175,2026-01-21T13:43:00,2026-01-26,NE,TELEVENDAS,VAR
ORD-008938,OL-0010983,C-00316,P4,75,2026-01-21T19:20:00,2026-01-26,N,TELEVENDAS,VAR
ORD-008939,OL-0010984,C-00351,P3,75,2026-01-21T17:02:00,2026-01-26,S,TELEVENDAS,VAR
ORD-008940,OL-0010985,C-00397,P1,175,2026-01-21T09:49:00,2026-01-26,NE,PORTAL,VAR
ORD-008941,OL-0010986,C-00402,P2,112,2026-01-21T17:54:00,2026-01-26,S,TELEVENDAS,VAR
ORD-008942,OL-0010987,C-00428,P2,224,2026-01-21T11:54:00,2026-01-26,NE,PORTAL,VAR
ORD-008943,OL-0010988,C-00439,P2,112,2026-01-21T11:35:00,2026-01-26,SE,PORTAL,VAR
ORD-008944,OL-0010989,C-00457,P1,350,2026-01-21T13:34:00,2026-01-26,SE,TELEVENDAS,VAR
ORD-008945,OL-0010990,C-00461,P2,112,2026-01-21T19:49:00,2026-01-26,CO,PORTAL,VAR
ORD-008946,OL-0010991,C-00489,P4,75,2026-01-21T13:23:00,2026-01-26,SE,TELEVENDAS,VAR
ORD-008947,OL-0010992,C-00535,P2,336,2026-01-21T15:44:00,2026-01-26,SE,TELEVENDAS,VAR
ORD-008948,OL-0010993,C-00544,P4,75,2026-01-21T13:23:00,2026-01-26,SE,TELEVENDAS,VAR
ORD-008949,OL-0010994,C-00568,P1,175,2026-01-21T15:27:00,2026-01-26,NE,PORTAL,VAR
ORD-008950,OL-0010995,C-00611,P1,175,2026-01-21T09:44:00,2026-01-26,S,TELEVENDAS,VAR
ORD-008951,OL-0010996,C-00655,P3,24,2026-01-21T11:49:00,2026-01-28,SE,PORTAL,ECM
ORD-008952,OL-0010997,C-00661,P4,42,2026-01-21T15:21:00,2026-01-28,NE,PORTAL,ECM
ORD-008953,OL-0010998,C-00674,P1,156,2026-01-21T09:41:00,2026-01-28,NE,PORTAL,ECM
ORD-008953,OL-0010999,C-00674,P3,30,2026-01-21T09:41:00,2026-01-28,NE,PORTAL,ECM
ORD-008953,OL-0011000,C-00674,P5,12,2026-01-21T09:41:00,2026-01-28,NE,PORTAL,ECM
ORD-008954,OL-0011001,C-00675,P4,24,2026-01-21T13:38:00,2026-01-28,S,PORTAL,ECM
ORD-008955,OL-0011002,C-00688,P4,60,2026-01-21T13:54:00,2026-01-28,SE,PORTAL,ECM
ORD-008956,OL-0011003,C-00689,P2,72,2026-01-21T13:44:00,2026-01-28,SE,PORTAL,ECM
ORD-008956,OL-0011004,C-00689,P3,6,2026-01-21T13:44:00,2026-01-28,SE,PORTAL,ECM
ORD-008957,OL-0011005,C-00694,P2,84,2026-01-21T09:26:00,2026-01-28,NE,PORTAL,ECM
ORD-008958,OL-0011006,C-00705,P5,72,2026-01-21T19:41:00,2026-01-28,SE,PORTAL,ECM
ORD-008959,OL-0011007,C-00710,P5,6,2026-01-21T09:59:00,2026-01-28,N,PORTAL,ECM
ORD-008960,OL-0011008,C-00711,P2,90,2026-01-21T15:39:00,2026-01-28,S,PORTAL,ECM
ORD-008961,OL-0011009,C-00717,P5,12,2026-01-21T09:29:00,2026-01-28,CO,PORTAL,ECM
ORD-008962,OL-0011010,C-00722,P5,12,2026-01-21T19:14:00,2026-01-28,S,PORTAL,ECM
ORD-008963,OL-0011011,C-00724,P1,12,2026-01-21T17:45:00,2026-01-28,SE,PORTAL,ECM
ORD-008964,OL-0011012,C-00731,P2,120,2026-01-21T13:15:00,2026-01-28,SE,PORTAL,ECM
ORD-008965,OL-0011013,C-00740,P1,42,2026-01-21T13:44:00,2026-01-28,S,PORTAL,ECM
ORD-008966,OL-0011014,C-00747,P2,24,2026-01-21T11:11:00,2026-01-28,N,PORTAL,ECM
ORD-008966,OL-0011015,C-00747,P4,6,2026-01-21T11:11:00,2026-01-28,N,PORTAL,ECM
ORD-008967,OL-0011016,C-00748,P1,30,2026-01-21T15:58:00,2026-01-28,N,PORTAL,ECM
ORD-008967,OL-0011017,C-00748,P3,12,2026-01-21T15:58:00,2026-01-28,N,PORTAL,ECM
ORD-008968,OL-0011018,C-00751,P1,60,2026-01-21T13:21:00,2026-01-28,CO,PORTAL,ECM
ORD-008968,OL-0011019,C-00751,P2,54,2026-01-21T13:21:00,2026-01-28,CO,PORTAL,ECM
ORD-008969,OL-0011020,C-00754,P2,42,2026-01-21T13:15:00,2026-01-28,SE,PORTAL,ECM
ORD-008970,OL-0011021,C-00756,P1,120,2026-01-21T13:38:00,2026-01-28,S,PORTAL,ECM
ORD-008971,OL-0011022,C-00765,P1,300,2026-01-21T13:18:00,2026-01-28,SE,PORTAL,ECM
ORD-008971,OL-0011023,C-00765,P2,102,2026-01-21T13:18:00,2026-01-28,SE,PORTAL,ECM
ORD-008972,OL-0011024,C-00774,P2,48,2026-01-21T15:19:00,2026-01-28,NE,PORTAL,ECM
ORD-008973,OL-0011025,C-00780,P2,42,2026-01-21T11:06:00,2026-01-28,SE,PORTAL,ECM
ORD-008974,OL-0011026,C-00781,P2,36,2026-01-21T11:23:00,2026-01-28,S,PORTAL,ECM
ORD-008975,OL-0011027,C-00790,P3,54,2026-01-21T17:55:00,2026-01-28,SE,PORTAL,ECM
ORD-008976,OL-0011028,C-00807,P4,12,2026-01-21T17:58:00,2026-01-28,CO,PORTAL,ECM
ORD-008977,OL-0011029,C-00809,P3,36,2026-01-21T11:37:00,2026-01-28,S,PORTAL,ECM
ORD-008978,OL-0011030,C-00812,P3,18,2026-01-21T09:57:00,2026-01-28,CO,PORTAL,ECM
ORD-008979,OL-0011031,C-00001,P1,700,2026-01-22T11:56:00,2026-01-26,S,EDI,KA
ORD-008980,OL-0011032,C-00002,P1,700,2026-01-22T09:17:00,2026-01-26,SE,EDI,KA
ORD-008980,OL-0011033,C-00002,P3,300,2026-01-22T09:17:00,2026-01-26,SE,EDI,KA
ORD-008981,OL-0011034,C-00003,P1,700,2026-01-22T11:32:00,2026-01-26,S,EDI,KA
ORD-008982,OL-0011035,C-00004,P2,450,2026-01-22T11:03:00,2026-01-27,NE,EDI,KA
ORD-008983,OL-0011036,C-00005,P5,500,2026-01-22T13:29:00,2026-01-26,SE,EDI,KA
ORD-008984,OL-0011037,C-00006,P2,1800,2026-01-22T11:41:00,2026-01-26,SE,EDI,KA
ORD-008984,OL-0011038,C-00006,P4,300,2026-01-22T11:41:00,2026-01-26,SE,EDI,KA
ORD-008985,OL-0011039,C-00008,P2,450,2026-01-22T09:28:00,2026-01-26,S,EDI,KA
ORD-008986,OL-0011040,C-00009,P1,1400,2026-01-22T15:53:00,2026-01-26,SE,EDI,KA
ORD-008986,OL-0011041,C-00009,P2,1350,2026-01-22T15:53:00,2026-01-26,SE,EDI,KA
ORD-008987,OL-0011042,C-00010,P2,450,2026-01-22T13:19:00,2026-01-27,CO,EDI,KA
ORD-008987,OL-0011043,C-00010,P4,300,2026-01-22T13:19:00,2026-01-27,CO,EDI,KA
ORD-008988,OL-0011044,C-00011,P1,700,2026-01-22T13:54:00,2026-01-27,CO,EDI,KA
ORD-008988,OL-0011045,C-00011,P5,500,2026-01-22T13:54:00,2026-01-27,CO,EDI,KA
ORD-008989,OL-0011046,C-00015,P2,450,2026-01-22T13:41:00,2026-01-28,NE,EDI,DIS
ORD-008990,OL-0011047,C-00016,P4,300,2026-01-22T17:35:00,2026-01-28,NE,PORTAL,DIS
ORD-008991,OL-0011048,C-00017,P2,450,2026-01-22T13:17:00,2026-01-28,S,EDI,DIS
ORD-008992,OL-0011049,C-00019,P1,700,2026-01-22T11:50:00,2026-01-28,NE,EDI,DIS
ORD-008993,OL-0011050,C-00027,P2,450,2026-01-22T13:28:00,2026-01-28,SE,PORTAL,DIS
ORD-008994,OL-0011051,C-00031,P2,450,2026-01-22T19:03:00,2026-01-28,N,PORTAL,DIS
ORD-008995,OL-0011052,C-00034,P2,450,2026-01-22T11:27:00,2026-01-28,SE,EDI,DIS
ORD-008996,OL-0011053,C-00036,P2,900,2026-01-22T17:31:00,2026-01-28,SE,PORTAL,DIS
ORD-008997,OL-0011054,C-00038,P1,700,2026-01-22T15:58:00,2026-01-28,CO,EDI,DIS
ORD-008998,OL-0011055,C-00041,P4,300,2026-01-22T13:37:00,2026-01-28,S,EDI,DIS
ORD-008999,OL-0011056,C-00042,P1,700,2026-01-22T15:29:00,2026-01-28,S,PORTAL,DIS
ORD-009000,OL-0011057,C-00045,P1,1400,2026-01-22T09:49:00,2026-01-28,SE,EDI,DIS
ORD-009001,OL-0011058,C-00046,P3,300,2026-01-22T15:06:00,2026-01-28,SE,PORTAL,DIS
ORD-009002,OL-0011059,C-00072,P4,75,2026-01-22T15:54:00,2026-01-27,SE,TELEVENDAS,VAR
ORD-009003,OL-0011060,C-00100,P5,125,2026-01-22T09:25:00,2026-01-27,N,PORTAL,VAR
ORD-009004,OL-0011061,C-00105,P2,112,2026-01-22T17:04:00,2026-01-27,SE,TELEVENDAS,VAR
ORD-009005,OL-0011062,C-00123,P1,175,2026-01-22T15:13:00,2026-01-27,SE,TELEVENDAS,VAR
ORD-009006,OL-0011063,C-00153,P4,75,2026-01-22T13:47:00,2026-01-27,SE,PORTAL,VAR
ORD-009007,OL-0011064,C-00159,P2,112,2026-01-22T09:42:00,2026-01-27,SE,PORTAL,VAR
ORD-009008,OL-0011065,C-00191,P3,75,2026-01-22T19:46:00,2026-01-27,CO,TELEVENDAS,VAR
ORD-009009,OL-0011066,C-00205,P2,224,2026-01-22T15:26:00,2026-01-27,S,TELEVENDAS,VAR
ORD-009010,OL-0011067,C-00206,P4,75,2026-01-22T09:55:00,2026-01-27,NE,TELEVENDAS,VAR
ORD-009011,OL-0011068,C-00222,P3,75,2026-01-22T13:05:00,2026-01-27,S,PORTAL,VAR
ORD-009012,OL-0011069,C-00241,P2,112,2026-01-22T11:46:00,2026-01-27,SE,TELEVENDAS,VAR
ORD-009013,OL-0011070,C-00244,P2,112,2026-01-22T15:59:00,2026-01-27,SE,PORTAL,VAR
ORD-009014,OL-0011071,C-00253,P3,75,2026-01-22T17:07:00,2026-01-27,SE,TELEVENDAS,VAR
ORD-009015,OL-0011072,C-00290,P2,448,2026-01-22T17:10:00,2026-01-27,SE,PORTAL,VAR
ORD-009016,OL-0011073,C-00292,P3,75,2026-01-22T13:53:00,2026-01-27,NE,PORTAL,VAR
ORD-009017,OL-0011074,C-00385,P3,75,2026-01-22T15:02:00,2026-01-27,SE,TELEVENDAS,VAR
ORD-009018,OL-0011075,C-00397,P5,125,2026-01-22T11:51:00,2026-01-27,NE,PORTAL,VAR
ORD-009019,OL-0011076,C-00399,P1,350,2026-01-22T11:33:00,2026-01-27,SE,TELEVENDAS,VAR
ORD-009020,OL-0011077,C-00443,P2,112,2026-01-22T13:27:00,2026-01-27,NE,PORTAL,VAR
ORD-009021,OL-0011078,C-00461,P1,175,2026-01-22T13:34:00,2026-01-27,CO,TELEVENDAS,VAR
ORD-009022,OL-0011079,C-00489,P2,112,2026-01-22T15:29:00,2026-01-27,SE,PORTAL,VAR
ORD-009023,OL-0011080,C-00518,P2,336,2026-01-22T15:43:00,2026-01-27,SE,TELEVENDAS,VAR
ORD-009024,OL-0011081,C-00525,P1,350,2026-01-22T13:22:00,2026-01-27,NE,PORTAL,VAR
ORD-009025,OL-0011082,C-00532,P2,112,2026-01-22T11:59:00,2026-01-27,SE,TELEVENDAS,VAR
ORD-009026,OL-0011083,C-00534,P1,350,2026-01-22T19:35:00,2026-01-27,S,PORTAL,VAR
ORD-009027,OL-0011084,C-00590,P4,75,2026-01-22T15:13:00,2026-01-27,CO,PORTAL,VAR
ORD-009028,OL-0011085,C-00608,P2,112,2026-01-22T09:21:00,2026-01-27,CO,TELEVENDAS,VAR
ORD-009029,OL-0011086,C-00613,P2,112,2026-01-22T11:30:00,2026-01-27,NE,TELEVENDAS,VAR
ORD-009030,OL-0011087,C-00627,P4,75,2026-01-22T15:54:00,2026-01-27,S,TELEVENDAS,VAR
ORD-009031,OL-0011088,C-00651,P2,30,2026-01-22T17:38:00,2026-01-29,NE,PORTAL,ECM
ORD-009032,OL-0011089,C-00657,P1,6,2026-01-22T17:19:00,2026-01-29,NE,PORTAL,ECM
ORD-009033,OL-0011090,C-00671,P4,30,2026-01-22T09:02:00,2026-01-29,S,PORTAL,ECM
ORD-009034,OL-0011091,C-00674,P2,72,2026-01-22T11:50:00,2026-01-29,NE,PORTAL,ECM
ORD-009034,OL-0011092,C-00674,P4,18,2026-01-22T11:50:00,2026-01-29,NE,PORTAL,ECM
ORD-009035,OL-0011093,C-00677,P1,36,2026-01-22T15:39:00,2026-01-29,N,PORTAL,ECM
ORD-009036,OL-0011094,C-00679,P4,42,2026-01-22T09:14:00,2026-01-29,SE,PORTAL,ECM
ORD-009037,OL-0011095,C-00680,P3,30,2026-01-22T15:45:00,2026-01-29,NE,PORTAL,ECM
ORD-009038,OL-0011096,C-00689,P2,54,2026-01-22T19:17:00,2026-01-29,SE,PORTAL,ECM
ORD-009039,OL-0011097,C-00692,P3,30,2026-01-22T09:16:00,2026-01-29,S,PORTAL,ECM
ORD-009040,OL-0011098,C-00695,P2,120,2026-01-22T17:30:00,2026-01-29,SE,PORTAL,ECM
ORD-009041,OL-0011099,C-00699,P2,24,2026-01-22T13:37:00,2026-01-29,CO,PORTAL,ECM
ORD-009042,OL-0011100,C-00706,P2,42,2026-01-22T17:33:00,2026-01-29,SE,PORTAL,ECM
ORD-009043,OL-0011101,C-00712,P2,18,2026-01-22T13:27:00,2026-01-29,N,PORTAL,ECM
ORD-009044,OL-0011102,C-00714,P2,36,2026-01-22T15:07:00,2026-01-29,S,PORTAL,ECM
ORD-009045,OL-0011103,C-00716,P5,12,2026-01-22T19:05:00,2026-01-29,NE,PORTAL,ECM
ORD-009046,OL-0011104,C-00739,P5,6,2026-01-22T13:35:00,2026-01-29,CO,PORTAL,ECM
ORD-009047,OL-0011105,C-00742,P2,108,2026-01-22T09:41:00,2026-01-29,SE,PORTAL,ECM
ORD-009048,OL-0011106,C-00745,P5,36,2026-01-22T09:04:00,2026-01-29,SE,PORTAL,ECM
ORD-009049,OL-0011107,C-00747,P3,6,2026-01-22T13:48:00,2026-01-29,N,PORTAL,ECM
ORD-009049,OL-0011108,C-00747,P5,6,2026-01-22T13:48:00,2026-01-29,N,PORTAL,ECM
ORD-009050,OL-0011109,C-00751,P4,6,2026-01-22T19:09:00,2026-01-29,CO,PORTAL,ECM
ORD-009051,OL-0011110,C-00764,P3,54,2026-01-22T15:27:00,2026-01-29,SE,PORTAL,ECM
ORD-009052,OL-0011111,C-00765,P1,48,2026-01-22T09:53:00,2026-01-29,SE,PORTAL,ECM
ORD-009052,OL-0011112,C-00765,P2,126,2026-01-22T09:53:00,2026-01-29,SE,PORTAL,ECM
ORD-009053,OL-0011113,C-00773,P1,120,2026-01-22T13:21:00,2026-01-29,S,PORTAL,ECM
ORD-009054,OL-0011114,C-00784,P5,12,2026-01-22T09:06:00,2026-01-29,S,PORTAL,ECM
ORD-009055,OL-0011115,C-00796,P1,84,2026-01-22T11:22:00,2026-01-29,NE,PORTAL,ECM
ORD-009056,OL-0011116,C-00802,P2,36,2026-01-22T17:18:00,2026-01-29,CO,PORTAL,ECM
ORD-009057,OL-0011117,C-00807,P1,66,2026-01-22T09:03:00,2026-01-29,CO,PORTAL,ECM
ORD-009057,OL-0011118,C-00807,P3,18,2026-01-22T09:03:00,2026-01-29,CO,PORTAL,ECM
ORD-009058,OL-0011119,C-00808,P1,168,2026-01-22T17:40:00,2026-01-29,SE,PORTAL,ECM
ORD-009059,OL-0011120,C-00810,P2,120,2026-01-22T17:28:00,2026-01-29,SE,PORTAL,ECM
ORD-009060,OL-0011121,C-00811,P2,60,2026-01-22T13:56:00,2026-01-29,S,PORTAL,ECM
ORD-009061,OL-0011122,C-00001,P4,300,2026-01-23T11:44:00,2026-01-27,S,EDI,KA
ORD-009062,OL-0011123,C-00002,P2,1800,2026-01-23T09:08:00,2026-01-27,SE,EDI,KA
ORD-009063,OL-0011124,C-00003,P1,700,2026-01-23T11:10:00,2026-01-27,S,EDI,KA
ORD-009063,OL-0011125,C-00003,P2,450,2026-01-23T11:10:00,2026-01-27,S,EDI,KA
ORD-009064,OL-0011126,C-00004,P1,700,2026-01-23T11:49:00,2026-01-28,NE,EDI,KA
ORD-009064,OL-0011127,C-00004,P2,450,2026-01-23T11:49:00,2026-01-28,NE,EDI,KA
ORD-009065,OL-0011128,C-00005,P1,1400,2026-01-23T17:28:00,2026-01-27,SE,EDI,KA
ORD-009066,OL-0011129,C-00006,P4,300,2026-01-23T15:10:00,2026-01-27,SE,EDI,KA
ORD-009067,OL-0011130,C-00011,P2,450,2026-01-23T15:31:00,2026-01-28,CO,EDI,KA
ORD-009068,OL-0011131,C-00015,P1,700,2026-01-23T09:21:00,2026-01-29,NE,PORTAL,DIS
ORD-009069,OL-0011132,C-00021,P2,450,2026-01-23T13:23:00,2026-01-29,CO,EDI,DIS
ORD-009070,OL-0011133,C-00026,P1,700,2026-01-23T15:33:00,2026-01-29,SE,PORTAL,DIS
ORD-009071,OL-0011134,C-00028,P2,450,2026-01-23T13:18:00,2026-01-29,S,PORTAL,DIS
ORD-009072,OL-0011135,C-00031,P1,700,2026-01-23T17:45:00,2026-01-29,N,PORTAL,DIS
ORD-009073,OL-0011136,C-00034,P2,900,2026-01-23T09:50:00,2026-01-29,SE,PORTAL,DIS
ORD-009074,OL-0011137,C-00035,P4,300,2026-01-23T09:06:00,2026-01-29,SE,PORTAL,DIS
ORD-009075,OL-0011138,C-00042,P1,700,2026-01-23T15:58:00,2026-01-29,S,EDI,DIS
ORD-009076,OL-0011139,C-00045,P2,450,2026-01-23T09:30:00,2026-01-29,SE,PORTAL,DIS
ORD-009077,OL-0011140,C-00070,P2,112,2026-01-23T13:38:00,2026-01-28,NE,TELEVENDAS,VAR
ORD-009078,OL-0011141,C-00100,P1,175,2026-01-23T13:58:00,2026-01-28,N,TELEVENDAS,VAR
ORD-009078,OL-0011142,C-00100,P2,112,2026-01-23T13:58:00,2026-01-28,N,TELEVENDAS,VAR
ORD-009079,OL-0011143,C-00105,P2,112,2026-01-23T11:50:00,2026-01-28,SE,PORTAL,VAR
ORD-009079,OL-0011144,C-00105,P5,125,2026-01-23T11:50:00,2026-01-28,SE,PORTAL,VAR
ORD-009080,OL-0011145,C-00154,P2,112,2026-01-23T09:43:00,2026-01-28,SE,PORTAL,VAR
ORD-009081,OL-0011146,C-00185,P2,112,2026-01-23T11:40:00,2026-01-28,SE,TELEVENDAS,VAR
ORD-009082,OL-0011147,C-00205,P1,175,2026-01-23T13:41:00,2026-01-28,S,TELEVENDAS,VAR
ORD-009083,OL-0011148,C-00211,P1,350,2026-01-23T11:23:00,2026-01-28,SE,PORTAL,VAR
ORD-009084,OL-0011149,C-00217,P4,75,2026-01-23T15:53:00,2026-01-28,SE,TELEVENDAS,VAR
ORD-009085,OL-0011150,C-00251,P2,112,2026-01-23T15:02:00,2026-01-28,S,PORTAL,VAR
ORD-009086,OL-0011151,C-00296,P4,75,2026-01-23T09:24:00,2026-01-28,NE,TELEVENDAS,VAR
ORD-009087,OL-0011152,C-00336,P3,75,2026-01-23T11:52:00,2026-01-28,SE,PORTAL,VAR
ORD-009088,OL-0011153,C-00339,P1,175,2026-01-23T17:04:00,2026-01-28,CO,PORTAL,VAR
ORD-009089,OL-0011154,C-00397,P2,112,2026-01-23T11:49:00,2026-01-28,NE,TELEVENDAS,VAR
ORD-009090,OL-0011155,C-00402,P3,75,2026-01-23T11:45:00,2026-01-28,S,PORTAL,VAR
ORD-009090,OL-0011156,C-00402,P4,75,2026-01-23T11:45:00,2026-01-28,S,PORTAL,VAR
ORD-009091,OL-0011157,C-00447,P2,224,2026-01-23T09:58:00,2026-01-28,SE,PORTAL,VAR
ORD-009092,OL-0011158,C-00588,P4,75,2026-01-23T11:35:00,2026-01-28,SE,TELEVENDAS,VAR
